,RegionName,State,Latitude,Longitude
6001,Ketchikan,AK,55.34222219999999,-131.6461112
6002,Peoria Heights,IL,40.7472594,-89.5739845
6003,Union,NJ,40.6975898,-74.26316349999999
6004,Newcastle,WY,43.8547003,-104.2049408
6005,Kensington,CA,37.9104805,-122.2802471
6006,Foresthill,CA,39.0201768,-120.8179891
6007,Pinehurst,TX,30.1702373,-95.68201909999999
6008,Sagle,ID,48.20311239999999,-116.5655585
6009,Elkins,WV,38.92593970000001,-79.8467349
6010,Forsyth,MO,36.6850612,-93.1199012
6011,Gardiner,NY,41.6798157,-74.1504231
6012,Larned,KS,38.18056929999999,-99.09871299999999
6013,Frostburg,MD,39.6581424,-78.92835699999999
6014,Buellton,CA,34.613597,-120.1926505
6015,Harrogate,TN,36.5823046,-83.65685789999999
6016,Windcrest,TX,29.51550799999999,-98.3802925
6017,Stanardsville,VA,38.2973519,-78.44000989999999
6018,Steelville,MO,37.9680999,-91.35486800000001
6019,Onsted,MI,42.0061554,-84.1899442
6020,Breaux Bridge,LA,30.2735323,-91.8992837
6021,Marriottsville,MD,39.3491115,-76.89964739999999
6022,Baxter Springs,KS,37.0236759,-94.73550420000001
6023,Paoli,PA,40.0419021,-75.4876445
6024,Deer Park,IL,42.1608585,-88.0814651
6025,Round Hill,VA,39.1326051,-77.7686051
6026,Mohnton,PA,40.2859255,-75.98438039999999
6027,Wayne,IL,41.9508336,-88.242369
6028,Cosby,TN,35.8154772,-83.2477597
6029,Little Silver,NJ,40.3367768,-74.0470837
6030,Union,OH,39.8978327,-84.3063343
6031,Los Ranchos de Albuquerque,NM,35.1619885,-106.6428038
6032,Forest Hills,TN,36.0683932,-86.84416700000001
6033,Harrisville,UT,41.2813323,-111.9882754
6034,Coleman,TX,31.8273679,-99.4264532
6035,Brookland,AR,35.900073,-90.58205339999999
6036,Sidney,NY,42.3148024,-75.39156650000001
6037,Hopkinton,NH,43.1947744,-71.69106599999999
6038,Andersonville,TN,36.1986395,-84.0369153
6039,Glen Rose,TX,32.2345872,-97.7553061
6040,Boonville,MO,38.9736392,-92.74324179999999
6041,Harvard,MA,42.5000919,-71.5828444
6042,Coupeville,WA,48.2198208,-122.6862804
6043,Corcoran,MN,45.0952417,-93.5474577
6044,Ludowici,GA,31.7079919,-81.7423357
6045,Santa Ynez,CA,34.6144313,-120.079868
6046,Chanute,KS,37.6792135,-95.4572034
6047,Cedaredge,CO,38.9016487,-107.926454
6048,West Point,VA,37.53153349999999,-76.7963504
6049,College Grove,TN,35.788399,-86.6744408
6050,Pelican Rapids,MN,46.57079239999999,-96.08311239999999
6051,Oak Grove,SC,33.9857352,-81.1474925
6052,Harwinton,CT,41.7712762,-73.0598438
6053,Myakka City,FL,27.3500393,-82.16256109999999
6054,Willow Springs,IL,41.74086519999999,-87.86033429999999
6055,Hopewell,PA,40.5779972,-80.2655846
6056,Carver,MN,44.76339429999999,-93.6254404
6057,Bethany,CT,41.4217637,-72.9970496
6058,Speedwell,TN,36.45869020000001,-83.8718624
6059,Neptune Beach,FL,30.311908,-81.39647339999999
6060,Rising Sun,IN,38.9495047,-84.853838
6061,Wirtz,VA,37.0769153,-79.89016099999999
6062,Manitou Springs,CO,38.8597127,-104.9171989
6063,Allegany,NY,42.0900647,-78.4941887
6064,New Windsor,MD,39.5420455,-77.1080376
6065,Toledo,OR,44.621507,-123.9384478
6066,Allenhurst,GA,31.7849323,-81.6087575
6067,Linden,NC,35.2548851,-78.7472447
6068,Russell,KS,38.8952893,-98.8598061
6069,Buffalo,TX,31.4637866,-96.0580197
6070,Winfield,AL,33.928993,-87.8172457
6071,Berlin,NJ,39.7912261,-74.9290536
6072,Siesta Key,FL,27.2669722,-82.54634399999999
6073,Claverack,NY,42.223403,-73.73515859999999
6074,Chewelah,WA,48.276287,-117.7155207
6075,Baker,FL,30.7971318,-86.681344
6076,Midfield,AL,33.4614078,-86.9086811
6077,Victor,ID,43.6026976,-111.1113318
6078,Armada,MI,42.8441964,-82.8843722
6079,Sayre,PA,41.9789631,-76.51549899999999
6080,Onalaska,TX,30.805746,-95.1163261
6081,New Boston,NH,42.9761945,-71.69396259999999
6082,Bostic,NC,35.362623,-81.835657
6083,Hamilton,GA,32.7579106,-84.87493110000001
6084,Penn,PA,40.328958,-79.6411537
6085,Roland,OK,35.4212021,-94.5146616
6086,Highwood,IL,42.1997468,-87.80923349999999
6087,Hightstown,NJ,40.2695538,-74.5232089
6088,East Pasadena,CA,34.1382378,-118.0742249
6089,Dittmer,MO,38.3338545,-90.6888606
6090,Carnesville,GA,34.3698266,-83.23515499999999
6091,Richfield,OH,41.2397772,-81.6381785
6092,Friday Harbor,WA,48.5342662,-123.0171242
6093,Hamptonburgh,NY,41.4350938,-74.26015009999999
6094,Highland,NY,41.7209267,-73.9601382
6095,Hurt,VA,37.0926426,-79.2964125
6096,Monrovia,MD,39.372243,-77.27098649999999
6097,Wynne,AR,35.224533,-90.78677979999999
6098,Old Westbury,NY,40.7887113,-73.5995717
6099,Fate,TX,32.9431648,-96.3904476
6100,Stanley,VA,38.5754001,-78.5025089
6101,Hainesport,NJ,39.9837234,-74.82710809999999
6102,Whitestown,IN,39.9972626,-86.3458296
6103,Marshall,VA,38.8648561,-77.85776729999999
6104,De Soto,KS,38.9791709,-94.96857829999999
6105,Sergeant Bluff,IA,42.40298019999999,-96.3588424
6106,Fox Chapel,PA,40.51340160000001,-79.8797728
6107,Whitehouse,OH,41.5189413,-83.8038284
6108,Waleska,GA,34.3164826,-84.5521524
6109,Mount Arlington,NJ,40.92593189999999,-74.6348828
6110,Walton,NY,42.1695296,-75.12933509999999
6111,Tonasket,WA,48.70515289999999,-119.439504
6112,Esopus,NY,41.8278707,-73.9651379
6113,Helendale,CA,34.7402853,-117.3257169
6114,Santaquin,UT,39.9755101,-111.7852106
6115,Somerdale,NJ,39.8440027,-75.0226691
6116,Hardin,MT,45.7324778,-107.6120314
6117,Timber Pines,FL,28.470276,-82.6031551
6118,Cambria,CA,35.5641381,-121.0807468
6119,Pearisburg,VA,37.3265112,-80.7350711
6120,Rimrock,AZ,34.64041700000001,-111.7833524
6121,Ponce Inlet,FL,29.0963729,-80.9369983
6122,Cooperstown,NY,42.7006303,-74.92432099999999
6123,Bridgton,ME,44.0548021,-70.71286839999999
6124,Englewood Cliffs,NJ,40.88537729999999,-73.9523597
6125,Hurlock,MD,38.63553870000001,-75.86153159999999
6126,Murphys,CA,38.1374202,-120.4596437
6127,Bolton,MA,42.43342579999999,-71.6078449
6128,Brookhaven,WV,39.6117487,-79.904506
6129,Salem,SC,34.8898161,-82.9765364
6130,Placitas,NM,35.3069845,-106.4247468
6131,Manchester,MA,42.577834,-70.7675967
6132,Glencoe,AL,33.957043,-85.93246979999999
6133,Perkins,OK,35.9739448,-97.03364169999999
6134,Bell Buckle,TN,35.5917382,-86.35415979999999
6135,Gravois Mills,MO,38.3083614,-92.8254697
6136,Mc Farland,WI,43.0124984,-89.2898397
6137,Winfield,MO,38.9972723,-90.738458
6138,Rockvale,TN,35.7574629,-86.5313906
6139,Eastland,TX,32.4015198,-98.81756229999999
6140,Vienna,NY,43.23951350000001,-75.7024065
6141,Mills River,NC,35.3884479,-82.566789
6142,Collegeville,PA,40.1856597,-75.451571
6143,North Stonington,CT,41.4409323,-71.8811827
6144,Jaffrey,NH,42.8139651,-72.0231238
6145,Black Diamond,WA,47.3087121,-122.0031692
6146,Clever,MO,37.0303327,-93.47297119999999
6147,Missouri Valley,IA,41.5563713,-95.8877767
6148,Alvaton,KY,36.8737874,-86.3530456
6149,Montgomery,PA,41.1703592,-76.8769076
6150,Petersburg,WV,38.9926097,-79.1239239
6151,Parachute,CO,39.45192249999999,-108.0528529
6152,Grosse Pointe,MI,42.3861485,-82.9118591
6153,Pine,PA,40.6393472,-80.0423151
6154,North Cornwall,PA,40.3096878,-76.4447397
6155,Poolesville,MD,39.1459392,-77.4169311
6156,Andalusia,AL,31.3085039,-86.48329129999999
6157,Everett,PA,40.01147110000001,-78.3733484
6158,East Granby,CT,41.9412081,-72.7273158
6159,Pioneer,CA,38.4318551,-120.5718719
6160,Eclectic,AL,32.6354093,-86.03440789999999
6161,Fox Lake,IL,42.3966874,-88.1836965
6162,Madras,OR,44.6334544,-121.1294872
6163,Bellevue,KY,39.1064488,-84.478831
6164,Andrews,NC,35.2017549,-83.8240667
6165,Kent Lakes,NY,41.4786623,-73.6705444
6166,Cape May Court House,NJ,39.0826135,-74.82377860000001
6167,Pound Ridge,NY,41.208442,-73.57482
6168,Cataula,GA,32.655414,-84.8685418
6169,Dwight,IL,41.0944767,-88.42505969999999
6170,Pinetop,AZ,34.1425438,-109.9603843
6171,Sisters,OR,44.2909491,-121.5492119
6172,East Windsor,CT,41.9161361,-72.5578799
6173,Terrell Hills,TX,29.4749535,-98.45084969999999
6174,Turner,OR,44.8431766,-122.9528708
6175,Ocean Isle Beach,NC,33.8943393,-78.426672
6176,Broadalbin,NY,43.0586846,-74.1965206
6177,Ogallala,NE,41.12821780000001,-101.7203993
6178,Washington,PA,40.17396,-80.2461714
6179,Sparta,MO,37.0011646,-93.0815678
6180,Santa Clara,UT,37.1330355,-113.6541266
6181,Lake Barrington,IL,42.2122015,-88.167149
6182,Amissville,VA,38.671508,-77.9955519
6183,Fort Ashby,WV,39.5031465,-78.76862969999999
6184,New Scotland,NY,42.6286895,-73.9134588
6185,New Market,VA,38.647896,-78.6714064
6186,New Ipswich,NH,42.7362307,-71.8808499
6187,Grantville,GA,33.2348419,-84.8357678
6188,Charlestown,PA,40.0851595,-75.55678209999999
6189,Lake,PA,41.4201357,-75.233321
6190,Pine Grove,CA,38.4133517,-120.6591314
6191,Meridianville,AL,34.8514782,-86.57221539999999
6192,Weed,CA,41.42264979999999,-122.3861269
6193,Carlisle,MA,42.5292597,-71.3495046
6194,Boyd,TX,33.0787326,-97.56530269999999
6195,Keystone,CO,39.5791675,-105.9347384
6196,Rogue River,OR,42.435954,-123.1719976
6197,Fulton,MD,39.1511692,-76.92305069999999
6198,Weaver,AL,33.7520456,-85.81135429999999
6199,Willistown,PA,39.991616,-75.4927278
6200,North Oaks,MN,45.0914155,-93.09053349999999
6201,Springfield,PA,39.9306677,-75.32018780000001
6202,Greene,NY,42.3292408,-75.7699147
6203,Windsor,MO,38.5322401,-93.5221545
6204,Dagsboro,DE,38.5492801,-75.2457443
6205,Canterbury,CT,41.6984319,-71.9709075
6206,Manteo,NC,35.9082256,-75.67573019999999
6207,Oberlin,OH,41.2939386,-82.21737859999999
6208,Cedar Bluff,VA,37.0876141,-81.7590032
6209,Ghent,NY,42.320699,-73.6300729
6210,Big Bear Lake,CA,34.2438963,-116.9114215
6211,Margate City,NJ,39.327894,-74.50348579999999
6212,Reddick,FL,29.3666393,-82.1973184
6213,Ballinger,TX,31.7382062,-99.9473077
6214,Surfside Beach,SC,33.6060031,-78.97308869999999
6215,Youngtown,AZ,33.5939281,-112.3029362
6216,Grand Ledge,MI,42.7533685,-84.7463757
6217,Mount Shasta,CA,41.3098746,-122.3105666
6218,Custer,SD,43.7666507,-103.5988057
6219,Blowing Rock,NC,36.135129,-81.6776059
6220,Ballston Spa,NY,43.0009086,-73.8490111
6221,Le Claire,IA,41.5975061,-90.3462215
6222,Chatham,MA,41.6820897,-69.95976639999999
6223,Paxton,MA,42.3114889,-71.9278427
6224,Noble,OK,35.1392357,-97.394753
6225,Hugoton,KS,37.1753025,-101.3496025
6226,Lenox,MA,42.35646089999999,-73.2848762
6227,Newton,AL,31.3351716,-85.6052133
6228,Afton,WY,42.7249282,-110.9318687
6229,Demarest,NJ,40.9573205,-73.9634708
6230,Mount Jackson,VA,38.74594820000001,-78.6422377
6231,Pine Mountain,GA,32.8648522,-84.8540982
6232,Grant,AL,34.5286985,-86.2533163
6233,Koloa,HI,21.9066667,-159.4691667
6234,Gleneagle,CO,39.0453205,-104.8277214
6235,Round Lake Park,IL,42.3569661,-88.0767474
6236,Ticonderoga,NY,43.8486707,-73.4234531
6237,Windsor Heights,IA,41.6004152,-93.71307329999999
6238,Lake Dallas,TX,33.1192875,-97.0255641
6239,Young Harris,GA,34.9331453,-83.8471223
6240,Mineral Bluff,GA,34.9145561,-84.2768849
6241,Bolton,CT,41.7689878,-72.4334173
6242,Tazewell,VA,37.11483740000001,-81.5195548
6243,Marbletown,NY,41.8549751,-74.1474846
6244,Bucksport,ME,44.6289696,-68.77012239999999
6245,Westlake,TX,32.991235,-97.19501380000001
6246,Salem,NJ,39.5717796,-75.46714229999999
6247,Clementon,NJ,39.8115033,-74.9829443
6248,Waimea,HI,20.0230556,-155.6716667
6249,Forestdale,MA,41.6917744,-70.49947209999999
6250,Lloyd,NY,41.7362044,-74.0054176
6251,Bon Aqua,TN,35.9533956,-87.3275828
6252,Roan Mountain,TN,36.1962305,-82.0703999
6253,Blairstown,NJ,40.9831018,-74.9589405
6254,Catlett,VA,38.6536163,-77.6401522
6255,Fincastle,VA,37.4992986,-79.8772647
6256,Nottingham,NH,43.1145285,-71.099784
6257,Isle of Palms,SC,32.8194131,-79.7343791
6258,Franklin,NJ,40.4933734,-74.5228916
6259,Lincoln,MA,42.4259283,-71.3039469
6260,Pinon Hills,CA,34.433237,-117.6467917
6261,Oak Hill,TN,36.0878369,-86.7830548
6262,Nocona,TX,33.7867684,-97.7258626
6263,Chester,NH,42.9567525,-71.25728459999999
6264,Camden,NC,36.3281287,-76.1717689
6265,Flippin,AR,36.2789578,-92.5971081
6266,Ashland,MO,38.7744802,-92.2571304
6267,Calhan,CO,39.0355459,-104.297186
6268,Yantis,TX,32.9303985,-95.5749558
6269,Harpswell,ME,43.7864342,-69.9598343
6270,Early,TX,31.742096,-98.94560519999999
6271,Piggott,AR,36.382839,-90.1906542
6272,Montrose-Ghent,OH,41.1537022,-81.65282189999999
6273,Elkton,FL,29.7829858,-81.4258833
6274,Hemphill,TX,31.3407403,-93.846852
6275,Orange Beach,AL,30.2697033,-87.5867598
6276,Greenwich,NJ,39.3899304,-75.338263
6277,Hawkins,TX,32.58847350000001,-95.20411349999999
6278,Tipton,IA,41.7697434,-91.1279349
6279,Bay Harbor Islands,FL,25.8875948,-80.1311564
6280,Daleville,AL,31.3101719,-85.7129908
6281,Beckett,NJ,39.7540025,-75.3574122
6282,Olalla,WA,47.4291201,-122.5462666
6283,Camino,CA,38.738046,-120.6743853
6284,Vilas,NC,36.245683,-81.7676104
6285,Mc Cormick,SC,33.9134577,-82.29345850000001
6286,Riverwoods,IL,42.1675254,-87.897014
6287,Maggie Valley,NC,35.5181575,-83.0976419
6288,Sanibel,FL,26.4489695,-82.0223137
6289,Orleans,MA,41.7898354,-69.9897323
6290,Lake Bluff,IL,42.2791365,-87.8443151
6291,Eddyville,KY,37.09449710000001,-88.080301
6292,Corvallis,MT,46.3140884,-114.1128734
6293,Jefferson,IA,42.0172457,-94.3774232
6294,Sag Harbor,NY,40.99787730000001,-72.2925819
6295,Jarrell,TX,30.824616,-97.6043608
6296,Brielle,NJ,40.1078931,-74.05652630000002
6297,New Haven,MO,38.6083822,-91.2190416
6298,Fair Oaks Ranch,TX,29.7555579,-98.63256109999999
6299,Hidden Valley Lake,CA,38.8079573,-122.5583155
6300,Townville,SC,34.5637137,-82.8984775
6301,Antlers,OK,34.231212,-95.6202476
6302,Franklin,TX,31.0260194,-96.4852444
6303,Kingman,KS,37.6458491,-98.1136734
6304,Ellery,NY,42.1930035,-79.3578201
6305,Star,ID,43.6921071,-116.4934631
6306,West Peoria,IL,40.6925376,-89.627877
6307,Blooming Grove,PA,41.3588973,-75.0844757
6308,Saint Augustine Beach,FL,29.8439828,-81.2711546
6309,Decorah,IA,43.30330559999999,-91.7857092
6310,Soap Lake,WA,47.389307,-119.490591
6311,New Garden,PA,39.8023098,-75.7487779
6312,Fairfield,IA,41.00761139999999,-91.9636914
6313,Ranson,WV,39.2951013,-77.8605508
6314,Hartland,MI,42.6315066,-83.7507315
6315,Greenville,NY,42.4153596,-74.0220769
6316,Manchester,GA,32.8598538,-84.6199251
6317,Danville,PA,40.96342,-76.6127329
6318,Gallatin Gateway,MT,45.5915958,-111.1977304
6319,Village of Lakewood,IL,42.22244389999999,-88.37801619999999
6320,Ridgeley,WV,39.6414767,-78.7744632
6321,Culloden,WV,38.4200892,-82.0554159
6322,North Berwick,ME,43.30373489999999,-70.7333524
6323,Barnstead,NH,43.33891939999999,-71.2782381
6324,Rochester,IN,41.0647645,-86.2158331
6325,Juno Beach,FL,26.8797819,-80.0533743
6326,Florence,NJ,40.0967369,-74.7863387
6327,South Barrington,IL,42.0881054,-88.1535352
6328,Cool,CA,38.8880247,-121.016225
6329,Myrtle Point,OR,43.064832,-124.138992
6330,Castleton,VT,43.6106223,-73.17983199999999
6331,Frazier Park,CA,34.8227556,-118.9448219
6332,Silt,CO,39.5485917,-107.6561707
6333,Waldport,OR,44.426786,-124.0687302
6334,New London,NH,43.4284925,-71.97569899999999
6335,Milton,NH,43.4440953,-71.00919979999999
6336,Avondale Estates,GA,33.7714939,-84.26714439999999
6337,Belvidere,NJ,40.82982,-75.07767470000002
6338,Lyons,KS,38.3450104,-98.20172679999999
6339,Mission Hills,KS,39.0177834,-94.61690139999999
6340,Brunswick,MD,39.3142682,-77.6277679
6341,Mount Zion,IL,39.7714252,-88.8742405
6342,Waldoboro,ME,44.0952725,-69.37560169999999
6343,Maize,KS,37.7791787,-97.46726740000001
6344,Indian River Shores,FL,27.7166964,-80.3842173
6345,Lakeview,OR,42.18877210000001,-120.345792
6346,Hubbardston,MA,42.4737009,-72.0061877
6347,Novelty,OH,41.4651134,-81.3509416
6348,Enfield,NH,43.64064399999999,-72.14398299999999
6349,Sea Cliff,NY,40.8489887,-73.64485049999999
6350,Ottawa Hills,OH,41.6642169,-83.6432694
6351,Deep River,CT,41.3648171,-72.4849861
6352,Mount Ephraim,NJ,39.8784465,-75.0926738
6353,Baker City,OR,44.7748748,-117.8343848
6354,Alexandria,NJ,40.5908427,-75.0260667
6355,Buena,NJ,39.5314776,-74.9384135
6356,Lyons,CO,40.2247075,-105.271378
6357,Findlay,PA,40.4790998,-80.2878794
6358,Bonsall,CA,33.2889226,-117.2255903
6359,San Leon,TX,29.4832863,-94.9221465
6360,Florissant,CO,38.946154,-105.2893555
6361,Leesburg,IN,41.3319904,-85.8499921
6362,Delanco,NJ,40.0506669,-74.9535016
6363,Delaware,NJ,40.4307258,-74.9442585
6364,Valley Center,KS,37.8347342,-97.3733759
6365,Morongo Valley,CA,34.0469549,-116.5808472
6366,Dacono,CO,40.0847062,-104.9394216
6367,Clinton,WA,47.9784276,-122.3556962
6368,Gold Beach,OR,42.4073334,-124.4217741
6369,Whitehall,NY,43.537137,-73.3944466
6370,Skidaway Island,GA,31.9349381,-81.0470536
6371,Madison,VA,38.3804062,-78.25750350000001
6372,Del Monte Forest,CA,36.5863492,-121.9474558
6373,Waveland,MS,30.2868632,-89.37615869999999
6374,East Dundee,IL,42.0989145,-88.2714689
6375,Mount Pleasant,IA,40.9716959,-91.54877139999999
6376,Eagar,AZ,34.1111581,-109.291475
6377,Camden,ME,44.2097928,-69.0647838
6378,East Palatka,FL,29.6583026,-81.5984139
6379,Walsenburg,CO,37.6241793,-104.7802645
6380,South Pasadena,FL,27.7550276,-82.73760089999999
6381,Trafalgar,IN,39.4161604,-86.150823
6382,Quitman,AR,35.3842471,-92.2157074
6383,Santee,SC,33.4751634,-80.4864764
6384,Boiling Spring Lakes,NC,34.0304501,-78.0672141
6385,Wildwood,NJ,38.9917797,-74.8148894
6386,North Weeki Wachee,FL,28.544952,-82.5564559
6387,Elko New Market,MN,44.5647222,-93.3269444
6388,Canaan,CT,41.9640877,-73.3001233
6389,North Hampton,NH,42.9737623,-70.8351792
6390,Sherborn,MA,42.23898570000001,-71.3697813
6391,Mount Olympus,UT,40.6566144,-111.7710429
6392,Jerseyville,IL,39.1200471,-90.3284479
6393,Valley City,OH,41.2376644,-81.9312715
6394,Ellsworth,KS,38.7305648,-98.22811259999999
6395,Coalville,UT,40.9177251,-111.3993634
6396,Benson,MN,45.3149603,-95.6000349
6397,Eastham,MA,41.8299634,-69.97403609999999
6398,Godley,TX,32.449029,-97.5266886
6399,Lyman,ME,43.5050963,-70.6379682
6400,Castle Hills,TX,29.5226026,-98.5197651
6401,Mackinaw,IL,40.5369829,-89.3575913
6402,Boonton,NJ,40.904019,-74.4087405
6403,Melissa,TX,33.2859472,-96.57276689999999
6404,Freeport,FL,30.4982516,-86.1360517
6405,Lake Panasoffkee,FL,28.7876707,-82.13328179999999
6406,Clearlake Oaks,CA,39.0262841,-122.6719304
6407,Manchester,VT,43.16368749999999,-73.0723268
6408,Argyle,TX,33.1212321,-97.1833475
6409,Magnolia,NJ,39.8545581,-75.0390591
6410,Needles,CA,34.8480597,-114.6141315
6411,Amenia,NY,41.8492599,-73.5567918
6412,Steilacoom,WA,47.1698197,-122.6026274
6413,Moxee,WA,46.5537327,-120.3831623
6414,Washington,PA,40.17396,-80.2461714
6415,Meeker,CO,40.03747329999999,-107.9131299
6416,North Plains,OR,45.5970172,-122.9929252
6417,Hidden Valley,IN,39.1622786,-84.84300669999999
6418,Port Isabel,TX,26.0734119,-97.2085844
6419,Chester,CT,41.4022081,-72.4824991
6420,Madeira Beach,FL,27.7980814,-82.79732469999999
6421,Northfield,IL,42.09975,-87.7808967
6422,Mountain Lakes,NJ,40.8948212,-74.4329314
6423,Clinton,NY,43.0484029,-75.3785034
6424,Riverdale,NJ,40.9939865,-74.3034823
6425,Gun Barrel City,TX,32.3309699,-96.1515623
6426,Duchesne,UT,40.1632913,-110.4029329
6427,Ossipee,NH,43.6853516,-71.1166556
6428,Fairbury,IL,40.7472566,-88.5147789
6429,Twin Lakes,WI,42.5311294,-88.2481461
6430,Pleasant View,TN,36.3942164,-87.03666849999999
6431,Honesdale,PA,41.5767552,-75.25878709999999
6432,Middletown,CA,38.7524045,-122.6149853
6433,Twain Harte,CA,38.0385049,-120.2295831
6434,Mountain View,HI,19.5558333,-155.1080556
6435,Versailles,IN,39.0719988,-85.2519035
6436,Mount Sterling,KY,38.0564679,-83.9432556
6437,Celina,OH,40.5489358,-84.5702338
6438,Centerville,GA,32.630145,-83.6896285
6439,Townsend,MT,46.3190976,-111.5208023
6440,Constantia,NY,43.2478466,-76.0001965
6441,Monongahela,PA,40.2031265,-79.92616029999999
6442,Warrenton,OR,46.1651049,-123.9237557
6443,Seaside,OR,45.9931636,-123.9226385
6444,Miramar Beach,FL,30.374367,-86.3585578
6445,Mendota,IL,41.5472547,-89.11758510000001
6446,Townsend,GA,31.5413343,-81.5230042
6447,Livingston,TX,30.711029,-94.9329898
6448,Spicer,MN,45.2330198,-94.9400088
6449,Edgewood,TX,32.6981846,-95.8852438
6450,Earlysville,VA,38.1529068,-78.46240639999999
6451,Pomfret Center,CT,41.88613000000001,-71.96213279999999
6452,Belmont,OH,40.0292374,-81.0389883
6453,Charlton,NY,42.9334089,-73.9690142
6454,Gerrardstown,WV,39.3703778,-78.09555630000001
6455,Eureka,MT,48.8799647,-115.0535001
6456,Southport,NC,33.921563,-78.02026769999999
6457,Seven Lakes,NC,35.278485,-79.5644763
6458,Sunset Beach,NC,33.880728,-78.512231
6459,Three Forks,MT,45.892428,-111.5521925
6460,Branchville,NJ,41.1464852,-74.7523874
6461,Culver,IN,41.22242,-86.41300299999999
6462,Saint James,NC,33.9478065,-78.1165309
6463,Belhaven,NC,35.5401653,-76.6229874
6464,Hampshire,IL,42.0978027,-88.53036430000002
6465,Dayton,MN,45.243854,-93.5149576
6466,Greensboro,MD,38.9737248,-75.8049334
6467,Ray City,GA,31.0746445,-83.1993186
6468,Lochbuie,CO,40.00720560000001,-104.7160792
6469,Honokaa,HI,20.0789707,-155.4727661
6470,Grasonville,MD,38.9581686,-76.2102288
6471,Todd Creek,CO,39.9780398,-104.8733084
6472,Rural Retreat,VA,36.8937298,-81.2759341
6473,Henryville,IN,38.5417282,-85.76774379999999
6474,Hudson,CO,40.0735941,-104.6430199
6475,Beaver,PA,40.6953437,-80.30478459999999
6476,Maysville,NC,34.9048814,-77.23134360000002
6477,Salem,PA,39.9014882,-76.7894151
6478,Lawrenceville,NJ,40.3016375,-74.7361013
6479,Hickory Withe,TN,35.2439759,-89.58868950000002
6480,Houston,MO,37.3261588,-91.95598799999999
6481,Lancaster,VA,37.7475945,-76.5025742
6482,Middletown,VA,39.0276078,-78.280558
6483,Glendora,NJ,39.8395581,-75.07350559999999
6484,Kildeer,IL,42.1705807,-88.04785319999999
6485,Myersville,MD,39.5051006,-77.5663773
6486,Manchester,PA,40.0631514,-76.7183005
6487,Medford Lakes,NJ,39.8623103,-74.80577339999999
6488,Oaklyn,NJ,39.9009465,-75.0846179
6489,Van,TX,32.5248605,-95.63718390000001
6490,Richmond,IL,42.4758522,-88.3059251
6491,Spirit Lake,IA,43.4226192,-95.1022313
6492,Roosevelt,UT,40.299403,-109.9887605
6493,Edgerton,WI,42.8352835,-89.0676125
6494,Belleair,FL,27.9358543,-82.8062139
6495,Morganton,GA,34.8781613,-84.24631880000001
6496,Waverly,NY,42.0103519,-76.5271659
6497,June Park,FL,28.0753255,-80.6860858
6498,Mansfield,MO,37.1067189,-92.5807231
6499,Moultonborough,NH,43.7551145,-71.39653059999999
6500,Lakeview,OH,40.4847717,-83.9229952
6501,Bethel,NY,41.6837659,-74.8719284
6502,Maeser,UT,40.4771815,-109.5868057
6503,Micanopy,FL,29.504692,-82.2798227
6504,Harding,NJ,40.7397683,-74.511172
6505,North Sioux City,SD,42.5272168,-96.48308639999999
6506,Alturas,CA,41.4871146,-120.5424555
6507,Ajo,AZ,32.3717248,-112.8607099
6508,Milner,GA,33.1167891,-84.1965855
6509,Grinnell,IA,41.74340919999999,-92.7232456
6510,Bayside,WI,43.1805645,-87.9006421
6511,Elgin,OK,34.7803469,-98.292273
6512,Divide,CO,38.9422556,-105.1576396
6513,Highlands,NC,35.0525909,-83.19681729999999
6514,Salmon,ID,45.1757547,-113.8959008
6515,New Buffalo,MI,41.7939302,-86.74391539999999
6516,Chatham,NY,42.3642516,-73.5948391
6517,Athens,NY,42.2780372,-73.86542949999999
6518,Kemmerer,WY,41.792447,-110.5376692
6519,Arley,AL,34.0789929,-87.2122325
6520,Northlake,TX,33.1008248,-97.25403279999999
6521,Dover-Foxcroft,ME,45.1833421,-69.22708209999999
6522,Tinicum,PA,39.8640796,-75.2829046
6523,Towanda,PA,41.767575,-76.4427188
6524,Naples,ME,43.986313,-70.6180214
6525,Roundup,MT,46.445242,-108.5417999
6526,Caryville,TN,36.2994159,-84.2230369
6527,Shelby,MT,48.5066603,-111.8561447
6528,Westcliffe,CO,38.1347219,-105.4658353
6529,Verbena,AL,32.7498851,-86.5123493
6530,Ridgely,MD,38.9478912,-75.88438049999999
6531,Otis,OR,45.0242748,-123.9465021
6532,Canaan,NH,43.6809381,-72.0518883
6533,Rolesville,NC,35.9232073,-78.45749959999999
6534,Port Royal,SC,32.3790843,-80.6926069
6535,Coatesville,IN,39.6878242,-86.6702816
6536,Bellevue,ID,43.4635179,-114.2605999
6537,Trinidad,CO,37.1694632,-104.5005407
6538,Sandia Park,NM,35.1681798,-106.3664171
6539,New Freedom,PA,39.7378811,-76.7013609
6540,Stillwater,NJ,41.0355622,-74.87631209999999
6541,Point Pleasant Beach,NJ,40.0912268,-74.0479146
6542,Thayer,MO,36.5245064,-91.53819670000001
6543,Linden,MI,42.8144731,-83.7824526
6544,Butler,TN,36.3537006,-82.0320682
6545,Huddleston,VA,37.158334,-79.4736695
6546,Waikoloa,HI,19.9372484,-155.7910681
6547,Casco,ME,43.969246,-70.5211945
6548,Wrightwood,CA,34.3608341,-117.6333884
6549,South Haven,MI,42.4030865,-86.2736407
